Id,Title,Tags,Acceptance,Difficulty,Frequency,Link,Segment Tree,Binary Indexed Tree,Union Find,Binary Search,Queue,Database,Sort,Topological Sort,String,Recursion,Stack,Divide and Conquer,Heap,Line Sweep,Suffix Array,Graph,Geometry,Hash Table,Reservoir Sampling,Design,Brainteaser,Array,Trie,Memoization,Binary Search Tree,Breadth-first Search,Ordered Map,Linked List,Depth-first Search,Bit Manipulation,Random,Sliding Window,Minimax,Rolling Hash,Dynamic Programming,Greedy,Backtracking,Rejection Sampling,Two Pointers,Tree,Math,id,title,problem,processed_problem
430,Flatten a Multilevel Doubly Linked List,"Linked List, Depth-first Search",55.6,Medium,3.34223,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,430.0,Flatten a Multilevel Doubly Linked List,"You are given a doubly linked list which in addition to the next and previous pointers, it could have a child pointer, which may or may not point to a separate doubly linked list. These child lists may have one or more children of their own, and so on, to produce a multilevel data structure, as shown in the example below. Flatten the list so that all the nodes appear in a single-level, doubly linked list. You are given the head of the first level of the list.","['you', 'are', 'given', 'a', 'doubly', 'linked', 'list', 'which', 'in', 'addition', 'to', 'the', 'next', 'and', 'previous', 'pointers', 'it', 'could', 'have', 'a', 'child', 'pointer', 'which', 'may', 'or', 'may', 'not', 'point', 'to', 'a', 'separate', 'doubly', 'linked', 'list', 'these', 'child', 'lists', 'may', 'have', 'one', 'or', 'more', 'children', 'of', 'their', 'own', 'and', 'so', 'on', 'to', 'produce', 'a', 'multilevel', 'data', 'structure', 'as', 'shown', 'in', 'the', 'example', 'below', 'flatten', 'the', 'list', 'so', 'that', 'all', 'the', 'nodes', 'appear', 'in', 'a', 'single', 'level', 'doubly', 'linked', 'list', 'you', 'are', 'given', 'the', 'head', 'of', 'the', 'first', 'level', 'of', 'the', 'list']"
432,All O`one Data Structure,Design,32.5,Hard,1.86164,https://leetcode.com/problems/all-oone-data-structure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.0,All O`one Data Structure,"Design a data structure to store the strings' count with the ability to return the strings with minimum and maximum counts. Implement the AllOne class: AllOne() Initializes the object of the data structure. inc(String key) Increments the count of the string key by 1. If key does not exist in the data structure, insert it with count 1. dec(String key) Decrements the count of the string key by 1. If the count of key is 0 after the decrement, remove it from the data structure. It is guaranteed that key exists in the data structure before the decrement. getMaxKey() Returns one of the keys with the maximal count. If no element exists, return an empty string """". getMinKey() Returns one of the keys with the minimum count. If no element exists, return an empty string """".","['design', 'a', 'data', 'structure', 'to', 'store', 'the', 'strings', 'count', 'with', 'the', 'ability', 'to', 'return', 'the', 'strings', 'with', 'minimum', 'and', 'maximum', 'counts', 'implement', 'the', 'allone', 'class', 'allone', 'initializes', 'the', 'object', 'of', 'the', 'data', 'structure', 'inc', 'string', 'key', 'increments', 'the', 'count', 'of', 'the', 'string', 'key', 'by', '1', 'if', 'key', 'does', 'not', 'exist', 'in', 'the', 'data', 'structure', 'insert', 'it', 'with', 'count', '1', 'dec', 'string', 'key', 'decrements', 'the', 'count', 'of', 'the', 'string', 'key', 'by', '1', 'if', 'the', 'count', 'of', 'key', 'is', '0', 'after', 'the', 'decrement', 'remove', 'it', 'from', 'the', 'data', 'structure', 'it', 'is', 'guaranteed', 'that', 'key', 'exists', 'in', 'the', 'data', 'structure', 'before', 'the', 'decrement', 'getmaxkey', 'returns', 'one', 'of', 'the', 'keys', 'with', 'the', 'maximal', 'count', 'if', 'no', 'element', 'exists', 'return', 'an', 'empty', 'string', 'getminkey', 'returns', 'one', 'of', 'the', 'keys', 'with', 'the', 'minimum', 'count', 'if', 'no', 'element', 'exists', 'return', 'an', 'empty', 'string']"
435,Non-overlapping Intervals,Greedy,43.4,Medium,0.746537,https://leetcode.com/problems/non-overlapping-intervals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,435.0,Non-overlapping Intervals,"Given an array of intervals intervals where intervals[i] = [starti, endi], return the minimum number of intervals you need to remove to make the rest of the intervals non-overlapping.","['given', 'an', 'array', 'of', 'intervals', 'intervals', 'where', 'intervals', 'i', 'starti', 'endi', 'return', 'the', 'minimum', 'number', 'of', 'intervals', 'you', 'need', 'to', 'remove', 'to', 'make', 'the', 'rest', 'of', 'the', 'intervals', 'non', 'overlapping']"
442,Find All Duplicates in an Array,Array,67.9,Medium,2.62255,https://leetcode.com/problems/find-all-duplicates-in-an-array,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.0,Find All Duplicates in an Array,"Given an integer array nums of length n where all the integers of nums are in the range [1, n] and each integer appears once or twice, return an array of all the integers that appears twice. You must write an algorithm that runs in O(n) time and uses only constant extra space.","['given', 'an', 'integer', 'array', 'nums', 'of', 'length', 'n', 'where', 'all', 'the', 'integers', 'of', 'nums', 'are', 'in', 'the', 'range', '1', 'n', 'and', 'each', 'integer', 'appears', 'once', 'or', 'twice', 'return', 'an', 'array', 'of', 'all', 'the', 'integers', 'that', 'appears', 'twice', 'you', 'must', 'write', 'an', 'algorithm', 'that', 'runs', 'in', 'o', 'n', 'time', 'and', 'uses', 'only', 'constant', 'extra', 'space']"
448,Find All Numbers Disappeared in an Array,Array,56.0,Easy,0.146046,https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.0,Find All Numbers Disappeared in an Array,"Given an array nums of n integers where nums[i] is in the range [1, n], return an array of all the integers in the range [1, n] that do not appear in nums.","['given', 'an', 'array', 'nums', 'of', 'n', 'integers', 'where', 'nums', 'i', 'is', 'in', 'the', 'range', '1', 'n', 'return', 'an', 'array', 'of', 'all', 'the', 'integers', 'in', 'the', 'range', '1', 'n', 'that', 'do', 'not', 'appear', 'in', 'nums']"
452,Minimum Number of Arrows to Burst Balloons,Greedy,49.7,Medium,1.5296,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,452.0,Minimum Number of Arrows to Burst Balloons,"There are some spherical balloons spread in two-dimensional space. For each balloon, provided input is the start and end coordinates of the horizontal diameter. Since it's horizontal, y-coordinates don't matter, and hence the x-coordinates of start and end of the diameter suffice. The start is always smaller than the end. An arrow can be shot up exactly vertically from different points along the x-axis. A balloon with xstart and xend bursts by an arrow shot at x if xstart ≤ x ≤ xend. There is no limit to the number of arrows that can be shot. An arrow once shot keeps traveling up infinitely. Given an array points where points[i] = [xstart, xend], return the minimum number of arrows that must be shot to burst all balloons.","['there', 'are', 'some', 'spherical', 'balloons', 'spread', 'in', 'two', 'dimensional', 'space', 'for', 'each', 'balloon', 'provided', 'input', 'is', 'the', 'start', 'and', 'end', 'coordinates', 'of', 'the', 'horizontal', 'diameter', 'since', 'it', 's', 'horizontal', 'y', 'coordinates', 'don', 't', 'matter', 'and', 'hence', 'the', 'x', 'coordinates', 'of', 'start', 'and', 'end', 'of', 'the', 'diameter', 'suffice', 'the', 'start', 'is', 'always', 'smaller', 'than', 'the', 'end', 'an', 'arrow', 'can', 'be', 'shot', 'up', 'exactly', 'vertically', 'from', 'different', 'points', 'along', 'the', 'x', 'axis', 'a', 'balloon', 'with', 'xstart', 'and', 'xend', 'bursts', 'by', 'an', 'arrow', 'shot', 'at', 'x', 'if', 'xstart', 'x', 'xend', 'there', 'is', 'no', 'limit', 'to', 'the', 'number', 'of', 'arrows', 'that', 'can', 'be', 'shot', 'an', 'arrow', 'once', 'shot', 'keeps', 'traveling', 'up', 'infinitely', 'given', 'an', 'array', 'points', 'where', 'points', 'i', 'xstart', 'xend', 'return', 'the', 'minimum', 'number', 'of', 'arrows', 'that', 'must', 'be', 'shot', 'to', 'burst', 'all', 'balloons']"
453,Minimum Moves to Equal Array Elements,Math,50.3,Easy,4.28338,https://leetcode.com/problems/minimum-moves-to-equal-array-elements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,453.0,Minimum Moves to Equal Array Elements,"Given an integer array nums of size n, return the minimum number of moves required to make all array elements equal. In one move, you can increment n - 1 elements of the array by 1.","['given', 'an', 'integer', 'array', 'nums', 'of', 'size', 'n', 'return', 'the', 'minimum', 'number', 'of', 'moves', 'required', 'to', 'make', 'all', 'array', 'elements', 'equal', 'in', 'one', 'move', 'you', 'can', 'increment', 'n', '1', 'elements', 'of', 'the', 'array', 'by', '1']"
455,Assign Cookies,Greedy,49.9,Easy,0.753193,https://leetcode.com/problems/assign-cookies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,455.0,Assign Cookies,"Assume you are an awesome parent and want to give your children some cookies. But, you should give each child at most one cookie. Each child i has a greed factor g[i], which is the minimum size of a cookie that the child will be content with; and each cookie j has a size s[j]. If s[j] >= g[i], we can assign the cookie j to the child i, and the child i will be content. Your goal is to maximize the number of your content children and output the maximum number.","['assume', 'you', 'are', 'an', 'awesome', 'parent', 'and', 'want', 'to', 'give', 'your', 'children', 'some', 'cookies', 'but', 'you', 'should', 'give', 'each', 'child', 'at', 'most', 'one', 'cookie', 'each', 'child', 'i', 'has', 'a', 'greed', 'factor', 'g', 'i', 'which', 'is', 'the', 'minimum', 'size', 'of', 'a', 'cookie', 'that', 'the', 'child', 'will', 'be', 'content', 'with', 'and', 'each', 'cookie', 'j', 'has', 'a', 'size', 's', 'j', 'if', 's', 'j', 'g', 'i', 'we', 'can', 'assign', 'the', 'cookie', 'j', 'to', 'the', 'child', 'i', 'and', 'the', 'child', 'i', 'will', 'be', 'content', 'your', 'goal', 'is', 'to', 'maximize', 'the', 'number', 'of', 'your', 'content', 'children', 'and', 'output', 'the', 'maximum', 'number']"
459,Repeated Substring Pattern,String,43.1,Easy,0.108257,https://leetcode.com/problems/repeated-substring-pattern,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.0,Repeated Substring Pattern,"Given a string s, check if it can be constructed by taking a substring of it and appending multiple copies of the substring together.","['given', 'a', 'string', 's', 'check', 'if', 'it', 'can', 'be', 'constructed', 'by', 'taking', 'a', 'substring', 'of', 'it', 'and', 'appending', 'multiple', 'copies', 'of', 'the', 'substring', 'together']"
463,Island Perimeter,Hash Table,65.8,Easy,3.02843,https://leetcode.com/problems/island-perimeter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.0,Island Perimeter,"You are given row x col grid representing a map where grid[i][j] = 1 represents land and grid[i][j] = 0 represents water. Grid cells are connected horizontally/vertically (not diagonally). The grid is completely surrounded by water, and there is exactly one island (i.e., one or more connected land cells). The island doesn't have ""lakes"", meaning the water inside isn't connected to the water around the island. One cell is a square with side length 1. The grid is rectangular, width and height don't exceed 100. Determine the perimeter of the island.","['you', 'are', 'given', 'row', 'x', 'col', 'grid', 'representing', 'a', 'map', 'where', 'grid', 'i', 'j', '1', 'represents', 'land', 'and', 'grid', 'i', 'j', '0', 'represents', 'water', 'grid', 'cells', 'are', 'connected', 'horizontally', 'vertically', 'not', 'diagonally', 'the', 'grid', 'is', 'completely', 'surrounded', 'by', 'water', 'and', 'there', 'is', 'exactly', 'one', 'island', 'i', 'e', 'one', 'or', 'more', 'connected', 'land', 'cells', 'the', 'island', 'doesn', 't', 'have', 'lakes', 'meaning', 'the', 'water', 'inside', 'isn', 't', 'connected', 'to', 'the', 'water', 'around', 'the', 'island', 'one', 'cell', 'is', 'a', 'square', 'with', 'side', 'length', '1', 'the', 'grid', 'is', 'rectangular', 'width', 'and', 'height', 'don', 't', 'exceed', '100', 'determine', 'the', 'perimeter', 'of', 'the', 'island']"
466,Count The Repetitions,Dynamic Programming,28.3,Hard,4.9274,https://leetcode.com/problems/count-the-repetitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,466.0,Count The Repetitions,"We define str = [s, n] as the string str which consists of the string s concatenated n times. For example, str == [""abc"", 3] ==""abcabcabc"". We define that string s1 can be obtained from string s2 if we can remove some characters from s2 such that it becomes s1. For example, s1 = ""abc"" can be obtained from s2 = ""abdbec"" based on our definition by removing the bolded underlined characters. You are given two strings s1 and s2 and two integers n1 and n2. You have the two strings str1 = [s1, n1] and str2 = [s2, n2]. Return the maximum integer m such that str = [str2, m] can be obtained from str1.","['we', 'define', 'str', 's', 'n', 'as', 'the', 'string', 'str', 'which', 'consists', 'of', 'the', 'string', 's', 'concatenated', 'n', 'times', 'for', 'example', 'str', 'abc', '3', 'abcabcabc', 'we', 'define', 'that', 'string', 's1', 'can', 'be', 'obtained', 'from', 'string', 's2', 'if', 'we', 'can', 'remove', 'some', 'characters', 'from', 's2', 'such', 'that', 'it', 'becomes', 's1', 'for', 'example', 's1', 'abc', 'can', 'be', 'obtained', 'from', 's2', 'abdbec', 'based', 'on', 'our', 'definition', 'by', 'removing', 'the', 'bolded', 'underlined', 'characters', 'you', 'are', 'given', 'two', 'strings', 's1', 'and', 's2', 'and', 'two', 'integers', 'n1', 'and', 'n2', 'you', 'have', 'the', 'two', 'strings', 'str1', 's1', 'n1', 'and', 'str2', 's2', 'n2', 'return', 'the', 'maximum', 'integer', 'm', 'such', 'that', 'str', 'str2', 'm', 'can', 'be', 'obtained', 'from', 'str1']"
468,Validate IP Address,String,24.2,Medium,1.62974,https://leetcode.com/problems/validate-ip-address,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.0,Validate IP Address,"Given a string IP, return ""IPv4"" if IP is a valid IPv4 address, ""IPv6"" if IP is a valid IPv6 address or ""Neither"" if IP is not a correct IP of any type. A valid IPv4 address is an IP in the form ""x1.x2.x3.x4"" where 0 <= xi <= 255 and xi cannot contain leading zeros. For example, ""192.168.1.1"" and ""192.168.1.0"" are valid IPv4 addresses but ""192.168.01.1"", while ""192.168.1.00"" and ""192.168@1.1"" are invalid IPv4 addresses. A valid IPv6 address is an IP in the form ""x1:x2:x3:x4:x5:x6:x7:x8"" where: 1 <= xi.length <= 4 xi is a hexadecimal string which may contain digits, lower-case English letter ('a' to 'f') and upper-case English letters ('A' to 'F'). Leading zeros are allowed in xi. For example, ""2001:0db8:85a3:0000:0000:8a2e:0370:7334"" and ""2001:db8:85a3:0:0:8A2E:0370:7334"" are valid IPv6 addresses, while ""2001:0db8:85a3::8A2E:037j:7334"" and ""02001:0db8:85a3:0000:0000:8a2e:0370:7334"" are invalid IPv6 addresses.","['given', 'a', 'string', 'ip', 'return', 'ipv4', 'if', 'ip', 'is', 'a', 'valid', 'ipv4', 'address', 'ipv6', 'if', 'ip', 'is', 'a', 'valid', 'ipv6', 'address', 'or', 'neither', 'if', 'ip', 'is', 'not', 'a', 'correct', 'ip', 'of', 'any', 'type', 'a', 'valid', 'ipv4', 'address', 'is', 'an', 'ip', 'in', 'the', 'form', 'x1', 'x2', 'x3', 'x4', 'where', '0', 'xi', '255', 'and', 'xi', 'cannot', 'contain', 'leading', 'zeros', 'for', 'example', '192', '168', '1', '1', 'and', '192', '168', '1', '0', 'are', 'valid', 'ipv4', 'addresses', 'but', '192', '168', '01', '1', 'while', '192', '168', '1', '00', 'and', '192', '168', '1', '1', 'are', 'invalid', 'ipv4', 'addresses', 'a', 'valid', 'ipv6', 'address', 'is', 'an', 'ip', 'in', 'the', 'form', 'x1', 'x2', 'x3', 'x4', 'x5', 'x6', 'x7', 'x8', 'where', '1', 'xi', 'length', '4', 'xi', 'is', 'a', 'hexadecimal', 'string', 'which', 'may', 'contain', 'digits', 'lower', 'case', 'english', 'letter', 'a', 'to', 'f', 'and', 'upper', 'case', 'english', 'letters', 'a', 'to', 'f', 'leading', 'zeros', 'are', 'allowed', 'in', 'xi', 'for', 'example', '2001', '0db8', '85a3', '0000', '0000', '8a2e', '0370', '7334', 'and', '2001', 'db8', '85a3', '0', '0', '8a2e', '0370', '7334', 'are', 'valid', 'ipv6', 'addresses', 'while', '2001', '0db8', '85a3', '8a2e', '037j', '7334', 'and', '02001', '0db8', '85a3', '0000', '0000', '8a2e', '0370', '7334', 'are', 'invalid', 'ipv6', 'addresses']"
472,Concatenated Words,"Dynamic Programming, Depth-first Search, Trie",44.1,Hard,65.2563,https://leetcode.com/problems/concatenated-words,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,472.0,Concatenated Words,"Given an array of strings words (without duplicates), return all the concatenated words in the given list of words. A concatenated word is defined as a string that is comprised entirely of at least two shorter words in the given array.","['given', 'an', 'array', 'of', 'strings', 'words', 'without', 'duplicates', 'return', 'all', 'the', 'concatenated', 'words', 'in', 'the', 'given', 'list', 'of', 'words', 'a', 'concatenated', 'word', 'is', 'defined', 'as', 'a', 'string', 'that', 'is', 'comprised', 'entirely', 'of', 'at', 'least', 'two', 'shorter', 'words', 'in', 'the', 'given', 'array']"
473,Matchsticks to Square,Depth-first Search,37.7,Medium,5.0704,https://leetcode.com/problems/matchsticks-to-square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,473.0,Matchsticks to Square,"You are given an integer array matchsticks where matchsticks[i] is the length of the ith matchstick. You want to use all the matchsticks to make one square. You should not break any stick, but you can link them up, and each matchstick must be used exactly one time. Return true if you can make this square and false otherwise.","['you', 'are', 'given', 'an', 'integer', 'array', 'matchsticks', 'where', 'matchsticks', 'i', 'is', 'the', 'length', 'of', 'the', 'ith', 'matchstick', 'you', 'want', 'to', 'use', 'all', 'the', 'matchsticks', 'to', 'make', 'one', 'square', 'you', 'should', 'not', 'break', 'any', 'stick', 'but', 'you', 'can', 'link', 'them', 'up', 'and', 'each', 'matchstick', 'must', 'be', 'used', 'exactly', 'one', 'time', 'return', 'true', 'if', 'you', 'can', 'make', 'this', 'square', 'and', 'false', 'otherwise']"
